Inventory Number,Title,Author,Editor,Edition Date,Edition Location,Acquisition Mode,Status,Localisation
2856,PROBABILITES : RAPPELS DE COURS ET EXERCICES CORRIGES,KHALDI KHALED,OPU,2005.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
1680,PROBABILITES : RAPPELS DE COURS ET EXERCICES CORRIGES,KHALDI KHALED,OPU,2005.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
2857,PROBABILITES : RAPPELS DE COURS ET EXERCICES CORRIGES,KHALDI KHALED,OPU,2005.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
1677,PROBABILITES : RAPPELS DE COURS ET EXERCICES CORRIGES,KHALDI KHALED,OPU,2005.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
1682,PROBABILITES : RAPPELS DE COURS ET EXERCICES CORRIGES,KHALDI KHALED,OPU,2005.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
2850,PROBABILITES : RAPPELS DE COURS ET EXERCICES CORRIGES,KHALDI KHALED,OPU,2005.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
2858,PROBABILITES : RAPPELS DE COURS ET EXERCICES CORRIGES,KHALDI KHALED,OPU,2005.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
2859,PROBABILITES : RAPPELS DE COURS ET EXERCICES CORRIGES,KHALDI KHALED,OPU,2005.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
1681,PROBABILITES : RAPPELS DE COURS ET EXERCICES CORRIGES,KHALDI KHALED,OPU,2005.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
1678,PROBABILITES : RAPPELS DE COURS ET EXERCICES CORRIGES,KHALDI KHALED,OPU,2005.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
1735,PROBABILITES ET STATISTIQUE MATHEMATIQUE,"BENYAKLEF, MUSTAFA",UNKNOWN_EDITOR,1977.0,UNKNOWN_LOCATION,DON,PRÊT EXTERNE,ENSIA
1734,PROBABILITES ET STATISTIQUE MATHEMATIQUE,"BENYAKLEF, MUSTAFA",UNKNOWN_EDITOR,1977.0,UNKNOWN_LOCATION,DON,PRÊT EXTERNE,ENSIA
863,PROBABILITÉ : EXERCICES CORRIGÉS,"CARRIEU, HERVÉ",EDP SCIENCES,2007.0,LES ULIS,DON,PRÊT EXTERNE,ENSIA
3958,PROBABILITÉS ET INTRODUCTION À LA STATISTIQUE,"GIRARDIN,VALÉRIE",UNKNOWN_EDITOR,UNKNOWN_YEAR,UNKNOWN_LOCATION,ACHAT,PRÊT EXTERNE,ENSIA
3957,PROBABILITÉS ET INTRODUCTION À LA STATISTIQUE,"GIRARDIN,VALÉRIE",UNKNOWN_EDITOR,UNKNOWN_YEAR,UNKNOWN_LOCATION,ACHAT,CONSULTATION SUR PLACE,ENSIA
1168,PROBABILITÉS-STATISTIQUE,"MATHIEU, J.-L.",UNKNOWN_EDITOR,1982.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
833,"PROBLÈMES CORRIGÉS DE MATHÉMATIQUE. 2, EPREUVES DE DEUG MIAS","AZOULAY, ELLIE",EDISCIENCE INTERNATIONAL,2002.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
1365,PROBLÈMES D'ANALYSE,LELONG-FERRAND,UNKNOWN_EDITOR,UNKNOWN_YEAR,UNKNOWN_LOCATION,ACHAT,PRÊT EXTERNE,ENSIA
1367,PROBLÈMES D'ANALYSE,LELONG-FERRAND,UNKNOWN_EDITOR,UNKNOWN_YEAR,UNKNOWN_LOCATION,ACHAT,PRÊT EXTERNE,ENSIA
1366,PROBLÈMES D'ANALYSE,LELONG-FERRAND,UNKNOWN_EDITOR,UNKNOWN_YEAR,UNKNOWN_LOCATION,ACHAT,PRÊT EXTERNE,ENSIA
1080,PROBLÈMES DE MATHÉMATIQUES RÉSOLUS AVEC MAPLE ET MATHEMATICA,"DURAND, ROBERT",UNKNOWN_EDITOR,1998.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
1081,PROBLÈMES DE MATHÉMATIQUES RÉSOLUS AVEC MAPLE ET MATHEMATICA,"DURAND, ROBERT",UNKNOWN_EDITOR,1998.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
1076,"PROBLÉMES CORRIGÉS DE MATHEMATIQUUES : POSÉS AUX CONCOURS TOME7 H.E.C, ESSEC, ESCP,ESCL ,ESCAE, ICN,ISG, ESLSCA, ISI, ESG","LEBOEUF, CHRISTIAN",UNKNOWN_EDITOR,1988.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
1077,"PROBLÉMES CORRIGÉS DE MATHEMATIQUUES : POSÉS AUX CONCOURS TOME7 H.E.C, ESSEC, ESCP,ESCL ,ESCAE, ICN,ISG, ESLSCA, ISI, ESG","LEBOEUF, CHRISTIAN",UNKNOWN_EDITOR,1988.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
379,PROGRAMMABLE LOGIC CONTROLLERS,PETRUZELLA FRANK D.,MCGRAW-HILL,2011.0,USA,ACHAT,PRÊT EXTERNE,ENSIA
783,PROGRAMMATION EN PYTHON POUR LES MATHÉMATIQUES,"CASAMAYOU-BOUCAU, ALEXANDRE",DUNOD,2011.0,PARIS,PASSIF,PRÊT EXTERNE,ENSIA
3073,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3069,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3068,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3070,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3067,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3074,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3075,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3071,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
38,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3064,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3080,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3077,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3078,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3079,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3065,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3081,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3082,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3072,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
39,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3063,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3076,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3066,PROGRAMMATION LINÉAIRE,BENGHEZAL AMAR FAROUK,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
1244,PROGRAMMATION LINÉAIRE : 65 PROBLÈMES D'OPTIMISATION MODÉLISÉS ET RÉSOLUS AVEC VISUAL XPRESS,"PRINS, CHRISTIAN",EYROLLES,2000.0,PARIS,PASSIF,PRÊT EXTERNE,TRANSFÉRÉ L'ENSIA
62504,PROGRAMMATION MATHÉMATIQUE : THÉORIE ET ALGORITHMES,"MINOUX, MICHEL",LAVOISIER,2008.0,PARIS,PASSIF,PRÊT EXTERNE,ENSIA
1226,PROGRAMMATION PAR L'EXEMPLE EN CAML : EXEMPLES ET PROBLÈMES CORRIGÉS,"GACÔGNE, LOUIS",ELLIPSES,2004.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
1227,PROGRAMMATION PAR L'EXEMPLE EN CAML : EXEMPLES ET PROBLÈMES CORRIGÉS,"GACÔGNE, LOUIS",ELLIPSES,2004.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
786,PROGRAMMATION PAR L'EXEMPLE EN CAML : EXEMPLES ET PROBLÈMES CORRIGÉS,"GACÔGNE, LOUIS",ELLIPSES,2004.0,PARIS,PASSIF,PRÊT EXTERNE,ENSIA
787,PROGRAMMATION PAR L'EXEMPLE EN CAML : EXEMPLES ET PROBLÈMES CORRIGÉS,"GACÔGNE, LOUIS",ELLIPSES,2004.0,PARIS,PASSIF,PRÊT EXTERNE,ENSIA
465,PROGRAMMATION PYTHON AVANCÉE : GUIDE POUR UNE PRATIQUE ÉLÉGANTE ET EFFICACE,"OLIVE, XAVIER",DUNOD,2021.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
466,PROGRAMMATION PYTHON AVANCÉE : GUIDE POUR UNE PRATIQUE ÉLÉGANTE ET EFFICACE,"OLIVE, XAVIER",DUNOD,2021.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
464,PROGRAMMATION PYTHON AVANCÉE : GUIDE POUR UNE PRATIQUE ÉLÉGANTE ET EFFICACE,"OLIVE, XAVIER",DUNOD,2021.0,PARIS,ACHAT,CONSULTATION SUR PLACE,ENSIA
467,PROGRAMMATION PYTHON PAR LA PRATIQUE,"GUILLOD, JULIEN",DUNOD,2021.0,PARIS,ACHAT,CONSULTATION SUR PLACE,ENSIA
469,PROGRAMMATION PYTHON PAR LA PRATIQUE,"GUILLOD, JULIEN",DUNOD,2021.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
468,PROGRAMMATION PYTHON PAR LA PRATIQUE,"GUILLOD, JULIEN",DUNOD,2021.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
902,PROGRAMMER EN C++,"HUBBARD, JOHN R.",DUNOD,2002.0,PARIS,DON,PRÊT EXTERNE,ENSIA
3948,PROGRAMMER EN C++ : DES PREMIERS PAS À LA MAÎTRISE DE C++ 20,"GIBAUD, ALAIN",UNKNOWN_EDITOR,2022.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
3947,PROGRAMMER EN C++ : DES PREMIERS PAS À LA MAÎTRISE DE C++ 20,"GIBAUD, ALAIN",UNKNOWN_EDITOR,2022.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
3946,PROGRAMMER EN C++ : DES PREMIERS PAS À LA MAÎTRISE DE C++ 20,"GIBAUD, ALAIN",UNKNOWN_EDITOR,2022.0,PARIS,ACHAT,CONSULTATION SUR PLACE,ENSIA
1237,PROGRAMMER EN JAVA,J.R .HUBBARD,UNKNOWN_EDITOR,2002.0,FRANCE,DON,PRÊT EXTERNE,ENSIA
1236,PROGRAMMER EN JAVA,J.R .HUBBARD,UNKNOWN_EDITOR,2002.0,FRANCE,DON,PRÊT EXTERNE,ENSIA
3798,"PROJECT MANAGEMENT CONCEPTS, METHODS, AND TECHNIQUES","MALEY, CLAUDE H.",UNKNOWN_EDITOR,2012.0,LONDON,ACHAT,PRÊT EXTERNE,ENSIA
3797,"PROJECT MANAGEMENT CONCEPTS, METHODS, AND TECHNIQUES","MALEY, CLAUDE H.",UNKNOWN_EDITOR,2012.0,LONDON,ACHAT,PRÊT EXTERNE,ENSIA
3799,"PROJECT MANAGEMENT CONCEPTS, METHODS, AND TECHNIQUES","MALEY, CLAUDE H.",UNKNOWN_EDITOR,2012.0,LONDON,ACHAT,PRÊT EXTERNE,ENSIA
380,PROJECT MANAGEMENT FOR MINING : HANDBOOK FOR DELIVERING PROJECT SUCCESS,HICKSON ROBIN J,"SOCIETY FOR MINING, METALLURGY & EXPLORATION",2015.0,USA,ACHAT,PRÊT EXTERNE,ENSIA
3893,PROJECT MANAGEMENT IN PRACTICE,SHAFER;MEREDITH,UNKNOWN_EDITOR,2021.0,UNKNOWN_LOCATION,ACHAT,PRÊT EXTERNE,ENSIA
470,PYTHON POUR LE DATA SCIENTIST : DES BASES DU LANGAGE AU MACHINE LEARNING,"JAKOBOWICZ, EMMANUE",DUNOD,2021.0,PARIS,ACHAT,CONSULTATION SUR PLACE,ENSIA
471,PYTHON POUR LE DATA SCIENTIST : DES BASES DU LANGAGE AU MACHINE LEARNING,"JAKOBOWICZ, EMMANUE",DUNOD,2021.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
472,PYTHON POUR LE DATA SCIENTIST : DES BASES DU LANGAGE AU MACHINE LEARNING,"JAKOBOWICZ, EMMANUE",DUNOD,2021.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
3925,"R POUR LES DATA SCIENCES : IMPORTER, CLASSER, TRANSFORMER, VISUALISER ET MODÉLISER LES DONNÉES","WICKHAM, HADLEY",UNKNOWN_EDITOR,2018.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
3924,"R POUR LES DATA SCIENCES : IMPORTER, CLASSER, TRANSFORMER, VISUALISER ET MODÉLISER LES DONNÉES","WICKHAM, HADLEY",UNKNOWN_EDITOR,2018.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
425,R POUR LES SCIENTIFIQUES : MISE EN OEUVRE DE PROJETS ET VALORISATION DES RÉSULTATS,"REBAUDO, FRANÇOIS",DUNOD,2021.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
426,R POUR LES SCIENTIFIQUES : MISE EN OEUVRE DE PROJETS ET VALORISATION DES RÉSULTATS,"REBAUDO, FRANÇOIS",DUNOD,2021.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
427,R POUR LES SCIENTIFIQUES : MISE EN OEUVRE DE PROJETS ET VALORISATION DES RÉSULTATS,"REBAUDO, FRANÇOIS",DUNOD,2021.0,PARIS,ACHAT,PRÊT EXTERNE,ENSIA
621,READING TO LEARN IN A FOREIGN LANGUAGE : AN INTEGRATED APPROACH TO FOREIGN LANGUAGE INSTRUCTION AND ASSESSMENT,"KODA, KEIKO",ROUTLEDGE,2019.0,USA,ACHAT,PRÊT EXTERNE,ENSIA
620,READING TO LEARN IN A FOREIGN LANGUAGE : AN INTEGRATED APPROACH TO FOREIGN LANGUAGE INSTRUCTION AND ASSESSMENT,"KODA, KEIKO",ROUTLEDGE,2019.0,USA,ACHAT,PRÊT EXTERNE,ENSIA
619,READING TO LEARN IN A FOREIGN LANGUAGE : AN INTEGRATED APPROACH TO FOREIGN LANGUAGE INSTRUCTION AND ASSESSMENT,"KODA, KEIKO",ROUTLEDGE,2019.0,USA,ACHAT,PRÊT EXTERNE,ENSIA
3009,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3439,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3440,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3441,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3443,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3444,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3445,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3446,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3447,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3448,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3008,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3442,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3006,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3005,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3004,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3003,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3002,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3001,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3000,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3007,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
231,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,CONSULTATION SUR PLACE,ENSIA
232,RECHERCHE D'INFORMATION : COURS ET EXERCICES CORRIGES,BADDARI KAMEL,OPU,2017.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
848,RECHERCHE OPÉRATIONNELLE POUR INGÉNIEURS. 2,"WERRA, DOMINIQUE DE",PRESSES POLYTECHNIQUES ET UNIVERSITAIRES ROMANDES,2003.0,LAUSANNE (SUISSE),DON,PRÊT EXTERNE,ENSIA
1115,RECUEIL D'EXERCICES D'ALGÉBRE SUPÉRIEURE,D.FADDEEV,UNKNOWN_EDITOR,UNKNOWN_YEAR,UNKNOWN_LOCATION,DON,PRÊT EXTERNE,ENSIA
1114,RECUEIL D'EXERCICES D'ALGÉBRE SUPÉRIEURE,D.FADDEEV,UNKNOWN_EDITOR,UNKNOWN_YEAR,UNKNOWN_LOCATION,DON,PRÊT EXTERNE,ENSIA
1284,RECUEIL D'EXERCICES D'ALGÉBRE SUPÉRIEURE,D.FADDEEV,UNKNOWN_EDITOR,UNKNOWN_YEAR,UNKNOWN_LOCATION,DON,PRÊT EXTERNE,ENSIA
1139,RECUEIL D'EXERCICES D'ALGÉBRE SUPÉRIEURE,D.FADDEEV,UNKNOWN_EDITOR,UNKNOWN_YEAR,UNKNOWN_LOCATION,DON,PRÊT EXTERNE,ENSIA
219,REDUCTION DES MATRICES,MOUSSEDEK BOUSEBOUA,OPU,UNKNOWN_YEAR,ALGER,ACHAT,CONSULTATION SUR PLACE,ENSIA
221,REDUCTION DES MATRICES,MOUSSEDEK BOUSEBOUA,OPU,UNKNOWN_YEAR,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
222,REDUCTION DES MATRICES,MOUSSEDEK BOUSEBOUA,OPU,UNKNOWN_YEAR,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
220,REDUCTION DES MATRICES,MOUSSEDEK BOUSEBOUA,OPU,UNKNOWN_YEAR,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3731,"REINFORCEMENT LEARNING, AN INTRODUCTION","SUTTON,RICHARD S.",UNKNOWN_EDITOR,2018.0,UNKNOWN_LOCATION,ACHAT,PRÊT EXTERNE,ENSIA
3732,"REINFORCEMENT LEARNING, AN INTRODUCTION","SUTTON,RICHARD S.",UNKNOWN_EDITOR,2018.0,UNKNOWN_LOCATION,ACHAT,PRÊT EXTERNE,ENSIA
3546,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3545,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3552,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3544,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3543,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3542,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3547,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3548,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3549,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3550,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3551,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3553,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3567,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3555,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3556,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3558,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3559,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3560,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3561,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3541,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3562,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3563,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3564,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3565,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3566,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
3554,RÉSEAUX INFORMATIQUES : RECUEIL DE SUJETS D'EXAMENS AVEC SOLUTIONS,"MEDJAHED GAMAZ, DJ",OPU,2018.0,ALGER,ACHAT,PRÊT EXTERNE,ENSIA
